Datetime,Username,Like Counts,Tweet,Class
2022-12-22 10:22:17+00:00,doremirel,4,"Wkwkw iya aku setuju soal ini, tapi sebagai bagian dri rumpun kesehatan, biarkan aku mnjawab. Klo nakes yg ngurusin kesehatan fisik(?) I can't really speak for them, tp utk nakes yg ngurusin kesehatan mental, ada baiknya penampilan kami tidak mencolok.",Others
2022-12-08 00:50:18+00:00,pattologist,0,@Rfaaaa5 @sbmptnfess bukan gt mksdnya. emg psikolog banyak bgt prospek kerjanya tp takutnya tu karena di psikolog kan belajar tentang hal2 yg kaya kesehatan mental gt kan(?) nah takutnya muak sm pelajarannya trs jd muak buat dgrin  keluh kesah temen2 sendiri gt,Others
2022-11-24 11:53:23+00:00,tamadieta,1,"@jedearest @tanyarlfes TINGGALIN PLISSS!!! Gue tau nder lo pasti sayang bgt tp lebih baik tinggalin skrng jg! Habisin rasa sayang lo ke dia sendirian,ga gampang tp setidaknya selangkah lebih baik buat kesehatan mental maupun fisik mu nder plissssss RUNNNNNNN",Awareness
2022-12-07 21:13:18+00:00,Rajasatria1,0,"Jadi gw pengen cerita di sini, karna gw merasa dunia ini udah gak adil aja sama hidup gw. Gw merasa berada di environment yang ga baik buat mental health gw. Semua orang orang yang di deket gw tuh toxic, and it hurts bro.",Feelings and Problematization
2022-12-05 11:01:05+00:00,kharismannn,0,jgn lupa jaga kesehatan mental sist,Awareness
2022-12-16 08:24:47+00:00,Itsmepra_,0,"Memutuskan resign dari tempat kerja sebelumnya yang full toxic kerjaan.
Mau jaga mental dan kesehatan pada intinya.",Awareness
2022-11-01 06:40:27+00:00,Turtotogelap,0,"@convomfs Engga gak pernah benci orang lain, selalu aku maafin. Apapun kesalahannya selalu dimaafin demi kesehatan mental jiwaku bukan untuk memberinya kesempatan untuk berurusan denganku lagi.",Awareness
2022-12-11 06:33:01+00:00,liyanajwa,0,"Moga mak mak seluruh dunia kekal cheerful, mental health terjaga, no stress sbb nak jaga family memerlukan sorang mak yang tenang. Sending virtual hugs to all mommies 🫶🏻",Others
2022-11-09 03:16:39+00:00,collegemenfess,3,"[cm] halo teman-teman mahasiswa! diantara kalian ada yang mengalami gangguan kesehatan mental dan sudah didiagnosa profesional kah? jika ada, adakah yang ingin bergabung di grup yang berisikan penyintas untuk saling memberikan support dan motivasi? terimakasih!",Accessibility and Funding
2022-11-19 12:44:46+00:00,xhalucinogenicx,0,@babyfireblaze jangan marah2 ya tidak baik buat mental dan kesehatan,Stigma
2022-12-27 23:30:28+00:00,yono_1977,0,"@Res_Purbalingga Coba di tes Kesehatan Emosional semua Anggota DPRD Purbalingga ( kalau berani ) kira² mereka sudah sanggup blm pakai Pa Jero, kalau mental dan dompet msh pas²an ya mending suruh ganti Mobil aja yg lebih pas",-
2022-11-12 12:49:26+00:00,lpbulukumba,0,"16. Kadivmin Kanwil Kemenkumham Sulsel Sirajuddin: Pikirkanlah matang-matang. Persiapkan fisik, mental, dan kesehatan bapak/ibu dalam rangkaian ujian ini.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",-
2022-11-26 12:56:14+00:00,nblchsn27,1,"@Lazzy_Wazyy @koarkoar21 @CNNIndonesia kata kaka gua as a psikolog, dlu lgbtq+ trmsk dlm mental disorder. tp seiring berjalannya waktu, masyarakat cenderung ikut2an dan bkn murni krn kesehatan mental yg terganggu. akhirnya thn brp gitu lqbtq+ resmi dikeluarkan dr jenis mental disorder. jd udah gbs dibilang penyakit lg",Classification
2022-12-19 05:00:37+00:00,DiyanSM,0,"Belajar untuk tidak berharap apapun pada siapapun, take care of your mental health.",Awareness
2022-11-24 04:33:14+00:00,matthewptr_,2,Apadah dikit2 mental health,Feelings and Problematization
2022-12-02 11:11:36+00:00,B_Veeyy,0,Potangena congrats sa CC and bacte self 😭 deserved para ma suklian ang mental health na hastang gubaa,-
2022-12-15 08:21:33+00:00,SusmutaBiswas,2,@sumbulxpyar Aapka mental health thik hai na????  Sumbul ka koi game hai keya????,-
2022-11-24 10:48:22+00:00,Titikkomakecil,0,Aku tidak memaklumi bercanda membawa kesehatan mental apalagi kasus dikampusku waktu lalu. Media emang bener² bisa menggiring opini masyarakat. Sehingga masyarakat taunya ya dia begitu hanya karna tugas semata. Sampai dijadikan bahan bercandaan atau bahan perbandingan dirinya-,Feelings and Problematization
2022-11-11 02:24:20+00:00,nisaalun,0,wkwkwk si paling paling melek mental health,Feelings and Problematization
2022-12-18 17:08:55+00:00,LimbongLambas,0,Bukti terpenting dari kesehatan mental adalah kemampuanmu untuk berada pada kondisi dirimu yang sebenarnya.,Stigma
2022-11-03 02:17:57+00:00,AyasIyas_,0,Menyuarakan tentang kesehatan mental masih belum semudah menyarakan isu politik ternyata,Others
2022-10-30 16:51:24+00:00,punyakamuye,0,"Kadang tuh suka nangis"" sndiri suka ngaca ketawa sendiri , kdng ngerasa ketakutan sndiri gatau apa yg dipikiran juga , yg kadang aku diem"" mikir takutnya mental health :( nauzubillah jngn sampe tp beneran gabisa kekontrol aja , sikap itu ada diaku , jgn biarin ak sdiri aj intinya",Feelings and Problematization
2022-12-31 03:47:07+00:00,MentariPa9i,0,"Satu dari tiga remaja Indonesia memiliki masalah kesehatan mental. Remaja adalah kelompok masyarakat yang paling rentan mengalami mental illness, terutama usia kritis remaja atau dewasa muda, 
#GenerasiMudaPimpinPerubahan 
#SelamatkanGenerasidenganIslam",Stigma
2022-11-07 15:15:00+00:00,queenmarvl,0,Disetiap kampus itu ada layanan konseling/kesehatan mental ndak ya? Biasanya kalo mau cari info dimana nya? Makasih,Accessibility and Funding
2022-12-08 11:06:10+00:00,muthinnisa,1,"gejalanya jelas, diagnosisnya jelas, dan mereka bs ttp saling menghargai. sadar benar, sadar salah. plus mental health issues yg berkelindan di antara mereka, tdk dijadikan alibi utk kesalahan2 yg diperbuat scr sadar &amp; disengaja. rispek. cintaku utk orang2 yg sll berjuang baik!🫶",Classification
2022-12-21 09:18:09+00:00,Shinichi_ce,0,"isu mengenai kesehatan mental tidak kunjung usai, belakangan ini memang banyak menjangkiti kalangan millenials

MMC Millenials
#Islamkaffah",Youth
2022-11-25 04:52:38+00:00,oohharixhun,0,"@collegemenfess Generasi yg kritis nya kebablasan, generasi yg terlalu open minded saking opennya g bs bedain yg bnr &amp; slh, generasi yg melek mental health tp attitude nya buruk bgt. Semua yg berlebihan itu pd hakikatnya ga baik, klo lu mau protes blh tp pake attitude nya, dunia ini punya norma",Youth
2022-11-07 02:14:53+00:00,krammedshelf,2,"Berharap banyak orang yang mulai sadar kalau yang ke psikolog itu ngga harus ketika ""ada yang salah"" dari diri kita. Mau sekadar curhat atau menjaga kesehatan mental supaya tetap sane juga boleh kok",Accessibility and Funding
2022-11-28 05:31:18+00:00,dare_darou,7,"@NitaSellya Pola pikir anak2 sekarang aja yg mungkin ngerasa generasinya menjadi generasi paling terserang mental health dan yg boleh senang2, sementara orang2 yg udah tua sebaiknya jadi pertapa aja di puncak gunung, jangan ganggu proses hilang-hiling gen z.

Aku ngarang doang sih",Youth
2022-12-09 13:12:58+00:00,Sachikv_,1,@ballaJEDER Mohon maaf kami dengan miminers sekalian hanya menawarkan kakak yang terbaik untuk kesehatan mental kakak YTH. Jika kakak merasa miskin maka saya turut prihatin dan bersimpati kepada kakak yang kasihan🙏,Accessibility and Funding
2022-11-15 12:14:27+00:00,IDNTimes,0,"Dewi Septiyani, Community Writer #IDNTimes, menuliskan opininya mengenai kesehatan mental Millennial dan Gen Z di era digital saat ini. Di era digital seperti sekarang, manusia begitu dimudahkan dengan adanya teknologi yang serba canggih.",Youth
2022-12-17 12:56:42+00:00,UmiAfifa5,0,"Sikap selfish yang ada pada remaja zaman sekarang dengan adanya mental health awareness ini ibarat jamur yang diguyur hujan, malah akan makin subur. 
Live React with Us
#PemudaMuliadenganIslam
#SelamatkanGenerasiDenganIslam",Youth
2022-11-19 04:43:14+00:00,YAASSSIFIED,0,@dwelltile @nyeakko @tanyakanrl im talking abt yang dia omongin ttg generasi peduli mental health tp buta norma masyarakat apa hubungannya antara dua hal itu 😕,Youth
2022-11-25 10:14:18+00:00,edwllies,5,"@kittenglazz Mjb kak, mau koreksi yaa. Jiyoon facing anxiety (mental health) selama 2 cb makanya ga bisa ikut aktivitas digrup. untuk bagian keluar, dari statement, dia ga dikeluarin tpi keputusan keluar diambil atas kemauan dia, agensi, keluarga dan dokter. She is active now and doing well💛",Classification
2022-10-28 12:03:19+00:00,menyapastore,2,@club_airmineral Halo kak @club_airmineral aku mau tanya ketika berbicara dampak medsos bagi kesehatan mental apakah fenomena kecanduan medsos ini ada hubungannya dengan istilah phubbing yang kerap dekat dengan adanya FOMO yang identik dengan gen Z?,Youth
2022-11-22 04:09:31+00:00,TamiyaKilikan,141,"@worksfess Yang mana aja, tapi kata temen yang berhasil tembus multinasional dan bumn. Gen z baperan gak akan cocok kerja dilingkungan perusahaan dua itu, apalagi yang dikit2 baper dan bawa mental health. Mending di start up katanya.",Youth
2022-11-18 05:19:05+00:00,parachietamol,46,yaudah fokus ke psikolog aja emang udah waktunya ini berarti twitter lebih peduli kesehatan mental kamu.,Service
2022-11-13 16:13:13+00:00,sultansulaimann,0,@recehtapisayng Generasi melek mental health tapi buta akan MANNER,Youth
2022-11-06 20:57:58+00:00,your_antidotum,2,"@tanyarlfes Nder, maap lewat dari TL, maap mau kasih saran sedikit ya...
Aku sih ngeliatnya ada mental health yg terganggu di kakakmu, tolong jangan dikerasin Nder, tp reach out dan bawa konseling ke psikiater/psikolog terdekat. Kalau malah di kerasin yg ada makin terganggu mentalnya...",Service
2022-11-22 04:54:25+00:00,stewiegriff_,4,@mas_prasetiyo Apa2 mental health issue bgst…. Generasi muda nya lemah bgt asli. Bahkan sejak kopat kopet pada seneng kasus naik biar kantornya libur. Generasi pemalas,Youth
2022-11-12 05:04:34+00:00,Askrlfess,3,"[askrl] pengen ke psikolog, tapi bingung aku kalo ngobrol sama orang baru ngang ngong banget gugup ga lancar:'
Jujur ga kuat bgt karena mental ga bener sampe ngaruh ke kesehatan badan dan daya ingat. Rambut juga rontok bgt parah takut botak:'
Gimana ya guys:'",Classification
2022-12-24 11:11:18+00:00,carrebiannut___,0,"Tanda tanda mengidap ANEXIETY

Anexiety adalah gangguan kesehatan mental yang di tandai dengan perasaan cemas, khawatir dan takut",Classification
2022-11-10 22:23:28+00:00,ur3rdbby,0,"dan gw juga yakin seyakin yakin yakinnya yg skrng sering bikin perbandingan anak 80s 90s 00s atau konten gen y gen z itu ya si gen Y sendiri yang narcissistic itu. ""im perfect btch✨"" sadar nyet lu ngatain zodiac,mental health lemah dll. liat kelakuan u dn temen2 u di 00s deh",Youth
2022-12-27 18:30:40+00:00,zelakus20,0,Dari pertanyaan2 gue seputar mental health gue yang udah suffer dan perjuangan buat survive selama 14 tahun (sejak kejadian traumatis dan Fyi baru terdiagnosa 6 tahun lalu setelah gue cari pertolongan dan nekat ke dokter),Classification
2022-11-03 10:59:12+00:00,SyChairany,0,"Lu generasi apasi Z or Milenial,
Keknya hidup di zaman Z ini serba mental health",Youth
2022-12-15 14:28:17+00:00,Giiiiink,0,"Issue mental di kalangan milenial tu segitunya ternyata ya. Maksudnya kadang sebenernya ga se serius itu, tp semua disuruh mau mengerti problematik nya dia sendiri dengan alasan mental health.",Youth
2022-12-09 18:28:42+00:00,rezak400,1,"Kalo kata millenial keatas mah ngapain ke psikolog? cengeng dan lemah ah

Padahal emg mereka yg lebih butuh ke psikolog dibanding gen z, malah adik2nya yg melek kesehatan mental",Youth
2022-10-29 03:30:23+00:00,KojioAkillgra_,0,"disini aku mau tanya about psikologi, cara nya gimana ya biar kita bisa ketemu dan menjalani pengobatan, ngerasa kayak mental health aku udah ngga beres, capek bgt:(",Accessibility and Funding
2022-12-08 02:34:31+00:00,AimanPsikologi,203,"So apa kajian ini buat,

1. Dorang pilih pakar profesional dalam bidang kesihatan mental yang berlesen.

2. Dorang pilih 500 top video mental health yang paling popular / banyak views of all time, yang guna hashtag #MentalHealthAdvice dan #MentalHealthTips",Accessibility and Funding
2022-12-17 13:57:23+00:00,Yani_boleh,1,"Mental health awareness tanpa informasi yang tepat bs berujung pada self-diagnosis oleh pemuda masa kini. Padahal butuh validasi ahli untuk mengkonfirmasinya, bahaya sih, bikin remaja jadi ""rapuh""
#PemudaMuliadenganIslam
#SelamatkanGenerasiDenganIslam",Youth
2022-12-10 14:05:45+00:00,itbfess,7,"struggle! 

adalah tag baru khusus menfess curhat yang serius (jadi yang jawab di comment, jangan main-main). Trigger diadakan agar resource-resource mental health yang ada di kampus dapat mudah monitor dan, jika perlu, refer bantuan. Massa umum sangat boleh ikut bantu.",Accessibility and Funding
2022-11-10 07:43:59+00:00,suspisces,0,bagus kalo generasi sekarang dan seterusnya lebih melek kesehatan mental but damn dulu gua juga sering nangis gegara pr gua ga kelar udah gitu kejebak macet jadi gabisa nanya (read: nyontek) sama temen and just ate the consequences dimarahin dan di 0-in sama guru,Youth
2022-12-01 08:43:15+00:00,rachmaditayu,4,"@ohmybeautybank Halo gaess, kalo punya masalah di nafsu makan coba cek mental health mu ya. Kalo makan banyak tapi tetep kurus coba cek hormon tiroid mu. Aku kurus tapi kolestrol ku tinggi ternyata punya kista ovarium. Jadi make sure cari penyebabnya dulu",Classification
2022-12-05 11:49:34+00:00,Primrosevyn,4,"Makanya ada pekerjaan professional seperti psikolog dan psikiater. Jadi pendengar itu capek loh kalau kita gak tau gimana menguraikan semua keluhan negatif yg kita tampung, makanya sebenarnya gak semudah itu menjadikan diri kita tumpuan org² yg punya riwayat kesehatan mental.",Service
2022-11-07 06:32:29+00:00,ravi_akbar,0,"Banyak orang bilang Gen z dikit2 mental health dikit2 mental health namun faktanya memang benar, Perusahaan sekarang udah banyak yang menyimpang &amp; keluar dari aturan.",Youth
2022-12-13 11:36:59+00:00,avakorya,0,"Dengan judul yang unik dan lucu serta berisi catatan pengobatan dari penulisnya sendiri  dalam melawan depresi dapat membantu kita memahami kesehatan mental. 

FREE for Public!

🏅Benefit🏅
📍Sertifikat
📍Ilmu yang bermanfaat",Service
2022-12-30 02:14:49+00:00,madithiarif,0,@polyanthumm @tanyarlfes Mental health issue gt ya. Terlalu banyak drama anak gen z.,Youth
2022-12-17 16:29:40+00:00,aldimsyarif27,17,"@prasprasetja Perilaku Gen Z, inner child dan masalah mental health dijadiin hal yang mesti diumbar di medsos, sampai arti istilah healing pun sekarang terjadi pergeseran makna menjadi kegiatan piknik/jalan-jalan",Youth
2022-11-05 01:20:45+00:00,UGM_FESS,1,"ugm_fess gais aku pny temen sma yg skrg dah ga sekampus. dia tuh hampir tiap hr bikin tweet ttg ngeluh. dia ada gangguan kesehatan mental trs uda ke psikolog juga, tp masi ttp gituu sll aja pgn s word. aku sm temen2ku uda reach out, kasi smgt, dll tp ttp gitu sampe skrg. (cont)",Classification
2022-11-27 10:33:40+00:00,REVFyodor,0,"@khunlvl Mjb kak, coba jelasin dulu deh ke ortunya tentang mental health dan jelasin dampak apa yg bisa kebawa sampe gede buat adeknya. Setelah aku baca itu menurutku bahaya banget. Dan menurutku mending langsung ke psikiater bkn ke psikolog huhu serem banget kak,, terus adenya -c-",Service
2022-12-11 08:42:34+00:00,syifasiicha,1,"Remaja harus menyesuaikan banyak hal, baik secara fisik maupun psikis yang bisa berdampak pada kesehatan mental remaja.

Pemuda | Depresi | Mental Generasi | Islam Kaffah

#PemudaMuliadenganIslam
#SelamatkanGenerasiDenganIslam",Youth
2022-11-09 23:43:17+00:00,Guesswholikes1D,0,"Zaman skrg &amp; zaman dulu dah tak sama sebab generasi sekarang lebih pentingkan mental health ....
Like yah we miss the 90s talents but i like that this generation will put themselves first....",Youth
2022-11-10 06:29:08+00:00,GChandra32,8,@PrimusLexicanum Generasi mental health kalo dibilangin lebih galak.,Youth
2022-12-08 13:20:02+00:00,convomf,0,"💙 guys aku punya rasa trauma ditinggalkan, aku takut sendirian. baru tadi aku coba konsul ke psikiater karena udh gak kuat, aku kemungkinan didiagnosis bpd. Aku cerita dengan pacarku, respon dia sangat buruk seolah meremehkan my mental health. Aku jadi tau knp aku begini, (cont)",Classification
2022-12-19 16:49:35+00:00,ssefnum,0,"-rl tw // mental illness , mental health issue

Maaf ya aku izin curhat disini,

It’s been 3 years i’ve been hiding my bipolar illness from my parents. Biayain sendiri, berobat sendiri… Mama sama ayah taunya kakakku doang yang ‘sakit’, jadi beliau ‘diperhatikan’ lebih (cont)",Classification
2022-12-10 05:26:22+00:00,titisayuw,0,Ternyata mendahulukan kepentingan yg lain membuat  mental health ku tidak baik2 saja smpai berujung ke penyakit rahim.,Classification
2022-11-26 13:32:31+00:00,yourgfrenn,1,"@_jjeongjjaehyun @nctzenbase Betul, jujur generasi sekarang emang melek banget sama mental health ka, jadi mereka begitu... Tapi malah bikin berlebihan.. padahal itu cuma sekedar bercandaan tongkrongan 😭 takut banget nanti mereka jadi minim interaksi gara2 czennies sendiri 😭",Youth
2022-11-11 15:08:50+00:00,strawbuhn,0,@hanmula sumpah aku bingung bgt emg kenapa sama mental health generasi skrg? ada yang salah..?,Youth
2022-12-16 13:31:25+00:00,tolktudewoll,0,"@tanyakanrl rekomen buku berbau psikologi,  terutama soal ""mental health"" ygy ✨🙏",Accessibility and Funding
2022-11-17 16:44:56+00:00,nadivarah,0,Seketika jadi konsultan bagi para pejuang mental health,Service
2022-11-14 16:25:19+00:00,akoensnobis,0,@zarryhendrik Nyindir generasi melek mental health nga gini jg cara maennya bg,Youth
2022-11-24 03:28:55+00:00,Agungkurniarch,0,@collegemenfess Selamat datang di generasi Dikit2 mental health,Youth
2022-12-11 06:41:21+00:00,Zakiya323,0,"Satu dari tiga remaja Indonesia memiliki masalah kesehatan mental.

Pemuda | Depresi | Mental Generasi | Islam Kaffah

#PemudaMuliadenganIslam
#SelamatkanGenerasiDenganIslam",Stigma
2022-11-18 15:24:29+00:00,pspt_lstr,0,"@jiemiardian Bisa nemu twitt dokter ttg kesehatan mental. Akhirnya 2020 beraniin diri periksa, diagnosa keluar dan berdamai dengan keadaan :) thank you dr. Jiemi",Classification
2022-10-27 14:17:27+00:00,undipmenfess,0,-dips! adakah fasilitas konsultasi kesehatan mental/psikologi di Undip? Mungkin dari fakultas Psikologi atau lainny? Kalau ada dimana ya?,Accessibility and Funding
2022-11-25 07:44:17+00:00,ittibaejinyoung,0,Harus banget bocah2 gen Z baca beginian. Mental health emg matter tp malah jd alasan tiap ngapa2in,Youth
2022-12-13 14:01:12+00:00,KiaDesuu,0,"Dri umur 14 thn, aku udh ada gejala tanda awal mental health issue. Padahal udh pengen tuh berobat ke psikiater, tpi ortu nggak punya uang. Sempet juga ke psikolog, tpi knp masih belum manjur juga??

Hingga akhirnya baru kesampean berobat ke psikiater di umur 21.",Classification
2022-12-31 03:54:11+00:00,ekarezkywrhmdni,2,"Islam menjaga kesehatan mental kaum pemuda

#GenerasiMudaPimpinPerubahan 
#SelamatkanGenerasiDenganIslam",Stigma
2022-11-05 22:43:07+00:00,scoopyocean,78,"@hzlnt207 @westenthu nah ini nihh, pdhl dokumentari nya selena garis besarnya tntg dia melawan mental health nya tpi knp di sangkutpautin, dia juga klarif kann kalo nyiptain lagu galau tuh tntg dia yg bangkit dri bipolarnya bukan karna justinnn duh gmna sih org2 tuh",Classification
2022-11-24 17:47:15+00:00,sctulisanharian,0,"Sebenarnya penyebab mental health kita terganggu  adalah ingin bercerita tapi tidak punya tempat untuk bercerita, alhasil memendam sendiri dan jadi stres sendiri.",Classification
2022-11-11 04:49:54+00:00,therecans,0,"generasi sekarang emg banyak minusnya but please, please jangan make fun of our generation yg dikaitin sm mental health dsb lo bener2 gatau rasanya growing up punya ortu abusive dan controlling disaat yg sama ngeliat temen2 lo punya ortu yg normal &amp; stabil",Youth
2022-12-29 06:08:03+00:00,Rasamanja,0,"@noturgoddes @tanyakanrl Beda generasi anjjj jaman dulu gaada dikit2 masalah mental, lu kalo skrg udah PINTER soal mental health ya lu kasi tau ke nyokap lu. Lu yg minta temenin ortu buat ke psikolog lu terangin kalo butuh bantuan psikolog",Youth
2022-12-16 21:11:10+00:00,merlina_aaa,15,"@thvjaemin @AREAJULID Sekarang isu-isu mental health lebih terbuka, informasi perbaikan mental ada dimana-mana. Jaman dulu serangan mental banyak ditelan sendiri, makanya banyak orangtua yang sifatnya keras dan tegas.

Kalo manusia generasi ini milih ditelan sendiri, berarti semua generasi sama saja.",Stigma
2022-11-29 07:35:10+00:00,apaa_0304,0,"@sahiyoshiho @kochengfs Gangguan mental kesehatan mungkin kk, kyk bipolar atau anxiety atau emng dasarnya introvert",Classification
2022-12-28 01:30:42+00:00,nctzhalu,4,"/askzh/ ada gasii au yg nyeritain ttg mental health atau berhubungan psikologi gt? atau yg profesinya sbg psikolog atau dokter gt, ada ga ya? klo ada drop dong, tia!",Accessibility and Funding
2022-11-09 06:56:13+00:00,PDI_Perjuangan,0,"Media Pintar Perjuangan (MPP) dalam kanal media pembelajaran menghadirkan edukasi kesehatan mental bagi para kader partai dan masyarakat Indonesia yang ditangani langsung oleh psikolog profesional.

#PDIPerjuangan
#bangunlahjiwadanbadannya
#SolidBergerak",Accessibility and Funding
2022-11-22 12:07:57+00:00,robert_imirnmn,0,"@iluviens Aaa😭 Ayo check-up mental health nya ke Divisi 8 /plak/

Btw source nya Vie dari databook yaak?",Accessibility and Funding
2022-12-16 06:16:33+00:00,enaknyajadiapa,0,"Sudah sejak beberapa tahun yg lalu selalu protes ke suami krn mesti dia yg riweuh
🧕""Buka loker aja""
👷""Uwes""
🧕""Lha terus mosok sek km ae yg handle, aku dlu klo mw cuti ya mesti ada yg backup""
👷""Km koyok g ngerti gen zaman now, dikit2 kena mental health, kerjaane g beres""",Youth
2022-11-21 12:00:01+00:00,tanyakanrl,0,"guys kalo mau test kesehatan mental berarti ke psikolog kan ya? aku mengalami symptoms adhd, tapi gamau self diagnose, dan aku kepo beneran apa ngga. semoga aja engga. tapi berarti ke psikolog kan ya? tanyarl",Accessibility and Funding
2022-11-28 21:01:38+00:00,jovicious1,2,@Hagyugyu1 @idextratime Mengapa tidak dilakukan kampanye rehabilitasi? Kampanye kesehatan baik secara mental dan lainnya? Atau mungkin kampanye ke psikolog bukan berarti kelainan gitu?,Accessibility and Funding
2022-12-11 14:26:20+00:00,indracchi,1,"@crispeee_bacon @worksfess Manusia lemah, kerja berat dikit pengen mati, dikit dikit bilang mental health, dikit dikit toxic work, hissst generasi LETOY",Youth
2022-11-06 15:34:36+00:00,republik_partai,0,"@aldysuhanda_ Biasa aja, kalian saja Gen Z yg lemah, dikit2 mental health",Youth
2022-11-13 01:50:44+00:00,multit4lonte,0,ahaha generasi melek mental health tp nggk ngerti manner,Youth
2022-11-16 05:07:40+00:00,himakifmipaunri,0,"menumbuhkan rasa syukur apa yang telah dimiliki oleh diri sendiri.

Untuk itu, dengan bangga Dinas SOSMALINDUP HIMAKI FMIPA UNRI tahun 2022 mempersembahkan Seminar Mental Health dengan tema ""Self Love : A Way to be The Brightest of You"". ✨",Service
2022-12-13 02:54:20+00:00,frylyna,0,"kuliah, dan baru lulus s1. sedangkan template perihal teriak “healing&amp;mental health” itu digunakan oleh para pekerja yg sudah lulus s1 (ada jga yg tidak), berarti berumur 22-23an. sdgkn anak 1995 tidak suka diclaim bahwasannya mereka gen Z, mereka claim mereka generasi millennial",Youth
2022-11-26 02:08:15+00:00,sweetsjww,1,"@Hemz_Ham @prasprasetja @collegemenfess Btw nih ya, punya aplikasi ig kan? Di ig banyak platform ttg mental health yang udah ada psikolog dan peer counselor(lulusan s1 psikologi) nya. Kalau ga mau mahal bisa ke peercounselornya aja.",Accessibility and Funding
2022-11-02 00:34:37+00:00,ssefnum,2,"-rl TW / / mental health 

langkah pertama aku harus apa ya kalo mau ke profesional? soalnya kalo datengin langsung belum tau yg bagusnya dokter siapa.. aku butuh penangan, bingung banget mau tau apa penyebab diriku skrg setelah kena dampak jelek. makasih yang udah jawab. (cont)",Accessibility and Funding
2022-12-02 16:09:03+00:00,furdeliz,1,"@kokqomi Kamu boleh konsultasi dengan psikolog atau mungkin bisa cerita ke orang yang sangat kamu percaya. Dan untuk kesehatan mental juga tidak boleh main self diagnose karena kembali lagi, kita bukan ahlinya.
Atau kamu bisa sharing ke orang tua/saudara biar mereka bisa membantu kamu",Service
2022-11-24 16:56:56+00:00,Askrlfess,5,"[Askrl] Orang tua yang ga paham kondisi psikologis anak ini bikin capek ya wkwk
Anak berhak mendapat pelayanan kesehatan untuk mentalnya malah di cap lebay caper kurang beribadah pdhl faktor utama yg bikin kesehatan mental anak terganggu adalah sikap orang tuanya sendiri 🙏🏻",Service
2022-11-06 15:37:08+00:00,terminologis,1,"@its_fess klo ga salah bem its lg collab sm mental health care, sila dikunjungi",Accessibility and Funding
2022-11-26 08:11:23+00:00,KesiswaanTwitr,0,@18fesss Ada hal2 yang harus kamu kesampingkan meski itu berat. Kesehatan mental dan tanggung jawab skripsi kamu yang lebih penting karena itu adalah kunci dari masa depan kamu. Kalo butuh tempat untuk berbagi DM aja ya.,Accessibility and Funding
2022-12-28 03:39:56+00:00,biubiuwife,1,Ini masalah family emang gak bisa dibawa bincang. Kadang mereka terlalu egois dan menjadi penyebab mental health anak merosak 😌,Classification
2022-11-01 16:31:37+00:00,chakra_bby,1,"@inemnextdoor @suppakana @balekpagi @tanyakanrl Ga punya akses ke psikolog ga bisa dijadiin alesan buat lu seenaknya ngejudge org lain, padahal selain psikolog, edukasi tentang mental health beserta cara penanganannya itu bisa lu akses secara gratis di Mbah Google, tapi lu ga mau melakukan hal itu, lu lebih memilih yg salah",Accessibility and Funding
2022-12-31 09:57:22+00:00,lilayunita,0,@Hujandisenja Makasih sudah kasih insight soal kesehatan mental. Sejak follow kaknaj aku jd aware sm diriku. Skrg jd pasien dokter jiwa tp gpp itu krn aku gk denial kalo ada mental issue. God bless kaknaj❤❤,Accessibility and Funding
2022-11-28 15:52:33+00:00,amare_nth,0,"KESEHATAN MENTAL DAN GENERASI Z
Oleh : Nasywa Putri Rahmadina (Unair)

Kesehatan mental adalah sejahtera seorang individu dan menyadari potensi yang dimilikinya, mampu menanggulangi tekanan hidup normal, bekerja secara produktif, serta memberikan kontribusi bagi lingkungannya.",Youth
2022-11-18 08:21:16+00:00,Dyf_jun,0,"@BangJessin @AREAJULID Kakak kelasku ada yg bipolar, dia sering up di sw soal sakitnya sama sering kasih info2 soal mental health",Classification
2022-12-08 05:24:01+00:00,drunkhys,3,"Alasan kenapa anak-anak jaman sekarang dikit-dikit bilang mental health terganggu, anxiety, blablabla pret.

Stressnya yang bikin ya dia sendiri. Makanya lo pada cepet tua mukanya. Pada ngejar apaan sih hah?",Youth
2022-11-24 10:43:17+00:00,Hemz_Ham,2,@prasprasetja @collegemenfess Sudah bagus sih generasi sekarang melek mental health walaupun masih kurang tepat dalam realisasinya. Sekarang saatnya memposisikan psikolog dan psikiater di tempat2 yg bisa diakses orang ekonomi bawah. Misal sudah banyak tinggal terus dipromosikan,Youth
2022-11-13 11:16:21+00:00,hi_dinosaurus,3,"Info pelayanan dan kesehatan serta HIV
Info kesehatan mental
Info loker
Info tujuan wisata dan hidden gems
Info diet dan olah raga
Info kemanusiaan
Hampir semua berita terkini pertama tahu dari twitter 😌",Accessibility and Funding
2022-12-12 15:39:25+00:00,ROEKFA,0,"""Duit bisa di cari, kesehatan mental lebih penting"" - Gen Z",Youth
2022-11-04 05:56:05+00:00,lisaaputry,1,@tanyarlfes Nder apa kamu sudah ke psikolog/psikiater? Aku khawatir dengan kesehatan mental mu,Service
2022-10-27 01:30:50+00:00,phusoranye,0,"@taufikherma @dehiderasa Generasi selarang bagus loh, lebih aware sama mental health, gizi dan parenting untuk anak",Youth
